source_file	line_number	reason	raw_row
input_inproceedings.csv	207198	Missing conference article title	219523;Alexandre di Costanzo|Denis Caromel|Laurent Baduel|Satoshi Matsuoka;HiPC;;;;conf/hipc/2007;;http://dx.doi.org/10.1007/978-3-540-77220-0_51;Grid'BnB;conf/hipc/CaromelCBM07;2008-01-25;;;;566-579;;;;;;;db/conf/hipc/hipc2007.html#CaromelCBM07;2007
input_inproceedings.csv	208873	Missing conference article title	221239;Yuhui Qiu|Zhixing Huang;GCC;;;;conf/gcc/2005;;http://dx.doi.org/10.1007/11590354_79;r;conf/gcc/HuangQ05;2005-12-05;;;;609-620;;;;;;;db/conf/gcc/gcc2005.html#HuangQ05;2005
input_inproceedings.csv	210214	Missing conference article title	222594;Anne Garcia-Fernandez|Ioana Vasilescu|Sophie Rosset;DiSS-LPSS;;;;conf/diss/2010;;http://www.isca-speech.org/archive/diss_lpss_2010/dl10_079.html;euh;conf/diss/Garcia-FernandezVR10;2014-04-02;;;;79-80;;;;;;;db/conf/diss/diss2010.html#Garcia-FernandezVR10;2010
input_inproceedings.csv	211680	Missing conference article title	224090;Prasenjit Sarkar|Shiva Chaitanya;WICON;;;;conf/wicon/2008;;http://doi.acm.org/10.1145/1554126.1554154;CD-PAN;conf/wicon/ChaitanyaS08;2009-06-23;;;;23;;;;;;;db/conf/wicon/wicon2008.html#ChaitanyaS08;2008
input_inproceedings.csv	213130	Missing conference article title	225556;Edwin Paalvast|Jaap Gordijn|Jasper Soetendal;I3E;;;;conf/i3e/2005;;http://dx.doi.org/10.1007/0-387-29773-1_2;VA;conf/i3e/GordijnSP05;2009-11-19;;;;17-31;;;3;;;;db/conf/i3e/i3e2005.html#GordijnSP05;2005
input_inproceedings.csv	213693	Missing conference article title	226133;Joni da Silva Fraga|Michelle S. Wangham|Ricardo J. Rabelo|Ricardo Schmidt;MATA;;;;conf/mata/2004;;http://dx.doi.org/10.1007/978-3-540-30178-3_22;MASS;conf/mata/WanghamFSR04;2011-08-10;;;;234-243;;;;;;;db/conf/mata/mata2004.html#WanghamFSR04;2004
input_inproceedings.csv	217085	Missing conference article title	229615;Ikuo Takeuchi|Itsuki Noda|Satoshi Tadokoro|Tetsuhiko Koto|Tomoichi Takahashi;RoboCup;;;;conf/robocup/2000;;http://dx.doi.org/10.1007/3-540-45324-5_42;RoboCup Rescue;conf/robocup/TakahashiTKTN00;2011-06-27;;;;379-384;;;;;;;db/conf/robocup/robocup2000.html#TakahashiTKTN00;2000
input_inproceedings.csv	218002	Missing conference article title	230547;Andreas Zell|Xiang Li;RoboCup;;;;conf/robocup/2006;;http://dx.doi.org/10.1007/978-3-540-74024-7_26;H;conf/robocup/LiZ06;2007-09-07;;;;296-303;;infinity;;;;;db/conf/robocup/robocup2006.html#LiZ06;2006
input_inproceedings.csv	222344	Missing conference article title	234952;Kojiro Higuchi;CiE;;;;conf/cie/2010;;http://dx.doi.org/10.1007/978-3-642-13962-8_21;P|w;conf/cie/Higuchi10;2010-06-28;;;;190-194;;;;;;;db/conf/cie/cie2010.html#Higuchi10;2010
input_inproceedings.csv	222362	Missing conference article title	234970;Douglas A. Cenzer|George Barmpalias|Jeffrey B. Remmel|Rebecca Weber;CiE;;;;conf/cie/2007;;http://dx.doi.org/10.1007/978-3-540-73001-9_14;K;conf/cie/BarmpaliasCRW07;2007-08-02;;;;135-145;;;;;;;db/conf/cie/cie2007.html#BarmpaliasCRW07;2007
input_inproceedings.csv	224360	Missing conference article title	237005;Hui Zhang 0001|Ion Stoica|Scott Shenker;SIGCOMM;;;;;;http://doi.acm.org/10.1145/285237.285273;Core;conf/sigcomm/StoicaSZ98;2013-09-23;;;;118-130;;;;;;;db/conf/sigcomm/sigcomm1998.html#StoicaSZ98;1998
input_inproceedings.csv	238037	Missing conference article title	250751;Jarek Rossignac|Topraj Gurung;Symposium on Solid and Physical Modeling;;;;conf/sma/2009;;http://doi.acm.org/10.1145/1629255.1629266;SOT;conf/sma/GurungR09;2009-10-12;;;;79-88;;;;;;;db/conf/sma/spm2009.html#GurungR09;2009
input_inproceedings.csv	238042	Missing conference article title	250756;Guohui Zhao|Haining Mou|Xiuping Liu|Zhixun Su;Symposium on Solid and Physical Modeling;;;;conf/sma/2007;;http://doi.acm.org/10.1145/1236246.1236310;G;conf/sma/MouZSL07;2007-06-08;;;;445-450;;;2;;;;db/conf/sma/spm2007.html#MouZSL07;2007
input_inproceedings.csv	238370	Missing conference article title	251090;Hong Qin|Jiazhi Xia|Wei Zeng|Xianfeng Gu|Ying He 0001;Symposium on Solid and Physical Modeling;;;;conf/sma/2009;;http://doi.acm.org/10.1145/1629255.1629305;C;conf/sma/ZengHXGQ09;2009-10-12;;;;367-372;;; INFINITY ;;;;db/conf/sma/spm2009.html#ZengHXGQ09;2009
input_inproceedings.csv	244802	Missing conference article title	257662;Aldo Bonfiglioli|Bruno Carpentieri|Masha Sosonkina;PARA;;;;conf/para/2006;;http://dx.doi.org/10.1007/978-3-540-75755-9_83;EulFS;conf/para/BonfiglioliCS06;2007-10-01;;;;676-685;;;;;;;db/conf/para/para2006.html#BonfiglioliCS06;2006
input_inproceedings.csv	245324	Missing conference article title	258193;Biplab Sanyal|Peter M. Oppeneer|Pooja M. Panchmatia;PARA;;;;conf/para/2006;;http://dx.doi.org/10.1007/978-3-540-75755-9_61;Ab Initio;conf/para/PanchmatiaSO06;2007-10-01;;;;502-509;;;;;;;db/conf/para/para2006.html#PanchmatiaSO06;2006
input_inproceedings.csv	245409	Missing conference article title	258278;Takahiro Katagiri|Teruo Tanaka|Toshitsugu Yuba;PARA;;;;conf/para/2006;;http://dx.doi.org/10.1007/978-3-540-75755-9_116;d-Spline;conf/para/TanakaKY06;2007-10-01;;;;986-995;;;;;;;db/conf/para/para2006.html#TanakaKY06;2006
input_inproceedings.csv	245439	Missing conference article title	258308;Euloge Edi|M. Tahar Kechadi|Ronan McNulty;PARA;;;;conf/para/2006;;http://dx.doi.org/10.1007/978-3-540-75755-9_131;TreeP;conf/para/EdiKM06;2009-09-09;;;;1136-1146;;;;;;;db/conf/para/para2006.html#EdiKM06;2006
input_inproceedings.csv	245821	Missing conference article title	258694;Dong-Min Son|Young-Bae Ko;SAMOS;;;;conf/samos/2007;;http://dx.doi.org/10.1007/978-3-540-73625-7_46; Neigh| k;conf/samos/SonK07;2007-09-03;;;;454-463;;; + ;;;;db/conf/samos/samos2007.html#SonK07;2007
input_inproceedings.csv	254437	Missing conference article title	267482;Hongbo Li;Automated Deduction in Geometry;;;;conf/adg/2004;;http://dx.doi.org/10.1007/11615798_11;n;conf/adg/Li04;2006-03-03;;;;169-197;;;;;;;db/conf/adg/adg2004.html#Li04;2004
input_inproceedings.csv	256420	Missing conference article title	269516;Carlos D. Toledo-Suárez;MICAI;;;;conf/micai/2009;;http://dx.doi.org/10.1007/978-3-642-05258-3_41;st;conf/micai/Toledo-Suarez09;2009-11-05;;;;466-477;;;;;;;db/conf/micai/micai2009.html#Toledo-Suarez09;2009
input_inproceedings.csv	261185	Missing conference article title	274382;Dirk Stroobandt|Jan Van Campenhout|Michiel De Wilde;ACM Great Lakes Symposium on VLSI;;;;conf/glvlsi/2002;;http://doi.acm.org/10.1145/505306.505339;AQUASUN|CAD;conf/glvlsi/WildeSC02;2006-02-10;;;;153-159;;;;;;;db/conf/glvlsi/glvlsi2002.html#WildeSC02;2002
input_inproceedings.csv	262811	Missing conference article title	276040;Min-jae Oh|Sung Ha Park|Tae-wan Kim;GMP;;;;conf/gmp/2010;;http://dx.doi.org/10.1007/978-3-642-13411-1_12;G;conf/gmp/OhPK10;2010-06-10;;;;179-191;;;1;;;;db/conf/gmp/gmp2010.html#OhPK10;2010
input_inproceedings.csv	269541	Missing conference article title	282867;Li Liu|Shafiq ur Réhman;WMMP;;;;conf/icpr/2008wmmp;;http://dx.doi.org/10.1007/978-3-642-12349-8_1;iFeeling;conf/icpr/RehmanL08;2010-04-27;;;;1-20;;;;;;;db/conf/icpr/wmmp2008.html#RehmanL08;2008
input_inproceedings.csv	274411	Missing conference article title	287780;Ehud Sharlin|Mario Costa Sousa|Nicole Sultanum|Sowmya Somanath;ITS;;;;conf/tabletop/2011;;http://doi.acm.org/10.1145/2076354.2076390;"""Point it, split it, peel it, view it""";conf/tabletop/SultanumSSS11;2011-12-08;;;;192-201;;;;;;;db/conf/tabletop/its2011.html#SultanumSSS11;2011
input_inproceedings.csv	278739	Missing conference article title	292171;Alessandro Micarelli|Claudio Biancalana|Claudio Squarcella;WIDM;;;;conf/widm/2008;;http://doi.acm.org/10.1145/1458502.1458518;Nereau;conf/widm/BiancalanaMS08;2008-11-12;;;;95-102;;;;;;;db/conf/widm/widm2008.html#BiancalanaMS08;2008
input_inproceedings.csv	281222	Missing conference article title	294710;Rajkumar Janakiraman|Sandeep Kumar|Sheng Zhang|Terence Sim;ICB;;;;conf/icb/2006;;http://dx.doi.org/10.1007/11608288_75;Continuous;conf/icb/ZhangJSK06;2005-12-13;;;;562-570;;;;;;;db/conf/icb/icb2006.html#ZhangJSK06;2006
input_inproceedings.csv	282014	Missing conference article title	295520;Benjamin Schlegel|Dirk Habich|Thomas Kissinger|Wolfgang Lehner;DaMoN;;;;conf/damon/2012;;http://doi.acm.org/10.1145/2236584.2236587;KISS-Tree;conf/damon/KissingerSHL12;2012-06-12;;;;16-23;;;;;;;db/conf/damon/damon2012.html#KissingerSHL12;2012
input_inproceedings.csv	286442	Missing conference article title	300081;Jason O. Hallstrom|Nigamanth Sridhar|Pradip K. Srimani|Sally K. Wahba;SpringSim;;;;conf/springsim/2010;;http://dl.acm.org/citation.cfm?id=1878537.1878716;SFS|f|s|s|s;conf/springsim/WahbaHSS10;2012-12-10;;;;172;;;3;;;;db/conf/springsim/springsim2010.html#WahbaHSS10;2010
input_inproceedings.csv	286663	Missing conference article title	300307;Julieta Noguez|Rosa López-Landa;SpringSim (TMS-DEVS);;;;conf/springsim/2012-4;;http://dl.acm.org/citation.cfm?id=2346657;PRoModel;conf/springsim/Lopez-LandaN12;2012-10-13;;;;41;;;;;;;db/conf/springsim/springsim2012-4.html#Lopez-LandaN12;2012
input_inproceedings.csv	287397	Missing conference article title	301057;Arvind Krishnamurthy|Ion Stoica|Lucian Popa 0002|Sylvia Ratnasamy;HotNets;;;;conf/hotnets/2011;;http://doi.acm.org/10.1145/2070562.2070584;FairCloud;conf/hotnets/0002KRS11;2012-05-22;;;;22;;;;;;;db/conf/hotnets/hotnets2011.html#0002KRS11;2011
input_inproceedings.csv	288249	Missing conference article title	301936;Hongming Zhang|Jiangqin Wu|Jie Yan|Jiyong Ma|Shiguang Shan|Wei Zheng|Wen Gao|Xilin Chen;ICMI;;;;conf/icmi/2000;;http://dx.doi.org/10.1007/3-540-40063-X_74;HandTalker: ;conf/icmi/GaoMSCZZYW00;2011-06-21;;;;564-571;;;;;;;db/conf/icmi/icmi2000.html#GaoMSCZZYW00;2000
input_inproceedings.csv	306187	Missing conference article title	319972;Arno Schoenmakers|Helen Charman|Nick de Jong|Pete Matthews|Warner ten Kate;ECMAST;;;;conf/ecmast/1997;;http://dx.doi.org/10.1007/BFb0037344;trigg&link;conf/ecmast/KateSJCM97;2011-06-15;;;;51-65;;;;;;;db/conf/ecmast/ecmast1997.html#KateSJCM97;1997
input_inproceedings.csv	306828	Missing conference article title	320619;Anton Batliner|Fiorella de Rosis|Nicole Novielli|Stefan Steidl;ACII;;;;conf/acii/2007;;http://dx.doi.org/10.1007/978-3-540-74889-2_17;'You are Sooo Cool, Valentina!';conf/acii/RosisBNS07;2007-09-05;;;;179-190;;;;;;;db/conf/acii/acii2007.html#RosisBNS07;2007
input_inproceedings.csv	308591	Missing conference article title	322425;Bidyut Kr. Patra|Neminath Hubballi|Sukumar Nandi;PReMI;;;;conf/premi/2011;;http://dx.doi.org/10.1007/978-3-642-21786-9_8;NDoT;conf/premi/HubballiPN11;2011-06-29;;;;36-42;;;;;;;db/conf/premi/premi2011.html#HubballiPN11;2011
input_inproceedings.csv	310414	Missing conference article title	324287;Benson L. Joeris|Ross M. McConnell|Scott Lundberg;Graph Theory, Computational Intelligence and Thought;;;;conf/birthday/2009golumbic;;http://dx.doi.org/10.1007/978-3-642-02029-2_16;O|m|n;conf/birthday/JoerisLM09;2009-09-07;;;;158-171;;;;;;;db/conf/birthday/golumbic2009.html#JoerisLM09;2009
input_inproceedings.csv	321195	Missing conference article title	335288;Farzana Rahman|Sheikh Iqbal Ahamed;RACS;;;;conf/racs/2012;;http://doi.acm.org/10.1145/2401603.2401645;MonAC;conf/racs/RahmanA12;2013-12-01;;;;180-185;;;;;;;db/conf/racs/racs2012.html#RahmanA12;2012
input_inproceedings.csv	321199	Missing conference article title	335292;Eunjee Song|Sanjeev Arora|Yoonjeong Kim;RACS;;;;conf/racs/2012;;http://doi.acm.org/10.1145/2401603.2401679;Modified;conf/racs/AroraSK12;2013-12-01;;;;344-347;;;;;;;db/conf/racs/racs2012.html#AroraSK12;2012
input_inproceedings.csv	321476	Missing conference article title	335576;Annabelle McIver|Carroll C. Morgan;FM;;;;conf/fm/2009;;http://dx.doi.org/10.1007/978-3-642-05089-3_19;Sums and Lovers: ;conf/fm/McIverM09;2009-11-05;;;;289-304;;;;;;;db/conf/fm/fm2009.html#McIverM09;2009
input_inproceedings.csv	322512	Missing conference article title	336638;Aidong Zhang|Daoying Ma|David M. Mark|Wei Wang 0040|Yimin Wu;DG.O;;;;;;http://diggov.org/library/library/pdf/azhang.pdf;Webview;conf/dgo/WangMWZM02;2012-05-14;;;;;;;;;;;db/conf/dgo/dgo2002.html#WangMWZM02;2002
input_inproceedings.csv	323223	Missing conference article title	337356;Juan Luna-Trejo|Mónica Pérez-Meza|Oswaldo R. Ávila-Barrón|Rosibelda Mondragón-Becerra|Sandra K. Ramírez-Vásquez|Sergio R. Coria;DG.O;;;;conf/dgo/2013;;http://doi.acm.org/10.1145/2479724.2479742;Delta score;conf/dgo/CoriaRLMPA13;2013-06-24;;;;102-110;;;;;;;db/conf/dgo/dgo2013.html#CoriaRLMPA13;2013
input_inproceedings.csv	326809	Missing conference article title	341031;Cheol Min Kim|Hye Sun Kim|Seong Baeg Kim;Intelligent Tutoring Systems;;;;conf/its/2006;;http://dx.doi.org/10.1007/11774303_89;TELAT;conf/its/KimKK06;2006-06-26;;;;750-752;;;;;;;db/conf/its/its2006.html#KimKK06;2006
input_inproceedings.csv	334147	Missing conference article title	348551;Craig Gentry|Shai Halevi|Vinod Vaikuntanathan;CRYPTO;;;;conf/crypto/2010;;http://dx.doi.org/10.1007/978-3-642-14623-7_9;i;conf/crypto/GentryHV10;2010-08-17;;;;155-172;;;;;;;db/conf/crypto/crypto2010.html#GentryHV10;2010
input_inproceedings.csv	336231	Missing conference article title	350680;Neil Hurley;EWCBR;;;;conf/ewcbr/1993;;http://dx.doi.org/10.1007/3-540-58330-0_101;A priori;conf/ewcbr/Hurley93;2011-06-14;;;;379-391;;;;;;;db/conf/ewcbr/ewcbr1993.html#Hurley93;1993
input_inproceedings.csv	336482	Missing conference article title	350939;Epimenidis Voutsakis|Euripides G. M. Petrakis|Evangelos E. Milios;ICIAR (1);;;;conf/iciar/2006-1;;http://dx.doi.org/10.1007/11867586_64;IntelliSearch;conf/iciar/VoutsakisPM06;2006-12-05;;;;697-708;;;;;;;db/conf/iciar/iciar2006-1.html#VoutsakisPM06;2006
input_inproceedings.csv	337972	Missing conference article title	352453;Chester Wan|Cheuk-Yin Ho|Liu Wenyin|Tong Lu|Xiangfei Kong|Yiming Wang|Zhengxing Sun;GREC;;;;conf/grec/2009;;http://dx.doi.org/10.1007/978-3-642-13728-0_12;QuickDiagram;conf/grec/WenyinKWWHLS09;2010-07-05;;;;130-141;;;;;;;db/conf/grec/grec2009.html#WenyinKWWHLS09;2009
input_inproceedings.csv	339788	Missing conference article title	354313;Harald Fecher|Martin Leucker|Verena Wolf;SPIN;;;;conf/spin/2006;;http://dx.doi.org/10.1007/11691617_5;Don't Know;conf/spin/FecherLW06;2006-04-06;;;;71-88;;;;;;;db/conf/spin/spin2006.html#FecherLW06;2006
input_inproceedings.csv	343970	Missing conference article title	358636;Adam J. Slagell|William Yurcik|Xiaoxin Yin;SEC;;;;conf/sec/2006;;http://dx.doi.org/10.1007/0-387-33406-8_24;VisFlowCluster-IP;conf/sec/YinYS06;2007-05-07;;;;284-295;;;;;;;db/conf/sec/sec2006.html#YinYS06;2006
input_inproceedings.csv	347429	Missing conference article title	362161;Alfredo Cuzzocrea|Ladjel Bellatreche|Soumia Benkrid;DaWak;;;;conf/dawak/2010;;http://dx.doi.org/10.1007/978-3-642-15105-7_8;A|F;conf/dawak/BellatrecheCB10;2010-09-08;;;;89-104;;;;;;;db/conf/dawak/dawak2010.html#BellatrecheCB10;2010
input_inproceedings.csv	347577	Missing conference article title	362313;Henrique Madeira|Pedro Furtado;DaWaK;;;;conf/dawak/2000;;http://dx.doi.org/10.1007/3-540-44466-1_44;Vmhist;conf/dawak/FurtadoM00a;2011-06-21;;;;431-436;;;;;;;db/conf/dawak/dawak2000.html#FurtadoM00a;2000
input_inproceedings.csv	348009	Missing conference article title	362757;Boncheol Gu|Byunghun Song|Hong Min|Hyukjun Oh|Jiman Hong|Junyoung Heo|Sangho Yi|Yookun Cho;MSN;;;;conf/msn/2006;;http://dx.doi.org/10.1007/11943952_64;XMAS;conf/msn/YiMHGCHOS06;2006-11-29;;;;760-769;;;;;;;db/conf/msn/msn2006.html#YiMHGCHOS06;2006
input_inproceedings.csv	358154	Missing conference article title	373015;Dongqing Yang|Junhu Zhang|Shiwei Tang;ASIAN;;;;conf/asian/2005;;http://dx.doi.org/10.1007/11596370_11;ACB-R;conf/asian/ZhangYT05;2005-11-30;;;;113-126;;;;;;;db/conf/asian/asian2005.html#ZhangYT05;2005
input_inproceedings.csv	364050	Missing conference article title	379047;Mizuki Sakamoto|Tatsuo Nakajima;MUM;;;;conf/mum/2013;;http://doi.acm.org/10.1145/2541831.2541838;Micro-crowdfunding;conf/mum/SakamotoN13;2014-01-08;;;;29;;;;;;;db/conf/mum/mum2013.html#SakamotoN13;2013
input_inproceedings.csv	364126	Missing conference article title	379127;Claudia Zuniga|Graham Dean|Leena Ventä-Olkkonen|Marianne Kinnula|Tobias Stockinger;MUM;;;;conf/mum/2013;;http://doi.acm.org/10.1145/2541831.2541878;Who's there?;conf/mum/Venta-OlkkonenKDSZ13;2014-01-08;;;;49;;;;;;;db/conf/mum/mum2013.html#Venta-OlkkonenKDSZ13;2013
input_inproceedings.csv	364227	Missing conference article title	379231;Christer Åhlund|Daniel Granlund|Karl Andersson;MUM;;;;conf/mum/2007;;http://doi.acm.org/10.1145/1329469.1329470;4|M;conf/mum/AnderssonGA07;2008-04-03;;;;6-13;;;;;;;db/conf/mum/mum2007.html#AnderssonGA07;2007
input_inproceedings.csv	365552	Missing conference article title	380597;Enrico Pontelli|Tran Cao Son;ICLP;;;;conf/iclp/2006;;http://dx.doi.org/10.1007/11799573_16;Justifications;conf/iclp/PontelliS06;2006-08-22;;;;196-210;;;;;;;db/conf/iclp/iclp2006.html#PontelliS06;2006
input_inproceedings.csv	366549	Missing conference article title	381612;John M. Mocenigo|Naser S. Barghouti|Wenke Lee;Graph Drawing;;;;conf/gd/1997;;http://dx.doi.org/10.1007/3-540-63938-1_78;Grappa: ;conf/gd/BarghoutiML97;2011-06-16;;;;336-343;;;;;;;db/conf/gd/gd1997.html#BarghoutiML97;1997
input_inproceedings.csv	366737	Missing conference article title	381803;Emilio Di Giacomo|Francesco Trotta|Giuseppe Liotta|Henk Meijer|Stephen K. Wismath|Walter Didimo;Graph Drawing;;;;conf/gd/2006;;http://dx.doi.org/10.1007/978-3-540-70904-6_31;k;conf/gd/GiacomoDLMTW06;2007-05-27;;;;318-329;;;;;;;db/conf/gd/gd2006.html#GiacomoDLMTW06;2006
input_inproceedings.csv	367114	Missing conference article title	382190;Bernd Becker|Paul Molitor|Robby Schönfeld|Wolfgang Günther;Graph Drawing;;;;conf/gd/2000;;http://dx.doi.org/10.1007/3-540-44541-2_24;k;conf/gd/GuntherSBM00;2011-06-22;;;;253-258;;;;;;;db/conf/gd/gd2000.html#GuntherSBM00;2000
input_inproceedings.csv	368850	Missing conference article title	383963;Andrew Moore|Erik Geelhoed|Philippa Brock|Sharon Baurley;HAID;;;;conf/haid/2007;;http://dx.doi.org/10.1007/978-3-540-76702-2_7;Communication-Wear: ;conf/haid/BaurleyBGM07;2007-10-29;;;;56-68;;;;;;;db/conf/haid/haid2007.html#BaurleyBGM07;2007
input_inproceedings.csv	369822	Missing conference article title	384967;Krystof Hoder|Leonardo Mendonça de Moura|Nikolaj Bjørner;CAV;;;;conf/cav/2011;;http://dx.doi.org/10.1007/978-3-642-22110-1_36;μZ;conf/cav/HoderBM11;2011-07-11;;;;457-462;;;;;;;db/conf/cav/cav2011.html#HoderBM11;2011
input_inproceedings.csv	370614	Missing conference article title	385780;Franco Zambonelli|Letizia Leonardi|Marco Mamei;WOA;;;;conf/woa/2002;;;A|O|T|T;conf/woa/MameiZL02;2005-01-18;;;;108-116;;;;;;;db/conf/woa/woa2002.html#MameiZL02;2002
input_inproceedings.csv	374762	Missing conference article title	390003;Marc Cheong|Vincent C. S. Lee;ACIIDS (2);;;;conf/aciids/2010-2;;http://dx.doi.org/10.1007/978-3-642-12101-2_13;Twittering;conf/aciids/CheongL10;2011-04-04;;;;114-123;;;;;;;db/conf/aciids/aciids2010-2.html#CheongL10;2010
input_inproceedings.csv	376598	Missing conference article title	391874;Isamu Teranishi|Kazue Sako;Public Key Cryptography;;;;conf/pkc/2006;;http://dx.doi.org/10.1007/11745853_34;k;conf/pkc/TeranishiS06;2006-04-20;;;;525-542;;;;;;;db/conf/pkc/pkc2006.html#TeranishiS06;2006
input_inproceedings.csv	376628	Missing conference article title	391905;Bo-Yin Yang|Christopher Wolf|Jintai Ding;Public Key Cryptography;;;;conf/pkc/2007;;http://dx.doi.org/10.1007/978-3-540-71677-8_18;M|MQ|Q|l;conf/pkc/DingWY07;2007-07-03;;;;266-281;;;;;;;db/conf/pkc/pkc2007.html#DingWY07;2007
input_inproceedings.csv	377434	Missing conference article title	392731;Hongyan Liu|Hui Yang|Jun He;ADMA;;;;conf/adma/2007;;http://dx.doi.org/10.1007/978-3-540-73871-8_2;DELAY;conf/adma/YangLH07;2007-08-28;;;;2-14;;;;;;;db/conf/adma/adma2007.html#YangLH07;2007
input_inproceedings.csv	377561	Missing conference article title	392860;Jiazhen Nian|Shanshan Wang|Yan Zhang;ADMA (1);;;;conf/adma/2013-1;;http://dx.doi.org/10.1007/978-3-642-53914-5_5;HN|Sim;conf/adma/NianWZ13;2014-02-24;;;;48-59;;;;;;;db/conf/adma/adma2013-1.html#NianWZ13;2013
input_inproceedings.csv	377598	Missing conference article title	392897;P. Nagabhushan|R. Pradeep Kumar;ADMA;;;;conf/adma/2006;;http://dx.doi.org/10.1007/11811305_106;WaveSim;conf/adma/KumarN06;2006-08-21;;;;977-984;;;;;;;db/conf/adma/adma2006.html#KumarN06;2006
input_inproceedings.csv	378027	Missing conference article title	393335;Haifeng Li|Hong Chen;ADMA;;;;conf/adma/2007;;http://dx.doi.org/10.1007/978-3-540-73871-8_37;GraSeq;conf/adma/LiC07;2007-08-28;;;;401-411;;;;;;;db/conf/adma/adma2007.html#LiC07;2007
input_inproceedings.csv	380937	Missing conference article title	396302;Clara Coutinho|Cristina Sylla|Paulo Brito|Pedro Branco|Sérgio Gonçalves;IDC;;;;conf/acmidc/2012;;http://doi.acm.org/10.1145/2307096.2307157;t-books;conf/acmidc/SyllaBGCB12;2012-06-23;;;;323-326;;;;;;;db/conf/acmidc/idc2012.html#SyllaBGCB12;2012
